train,test
-310.45283385627437,-276.74767564074887
-266.7493558236482,-285.8699066921503
-262.0896033805808,-300.48433537001904
-321.6997058146928,-253.24264061490618
-286.98189848172973,-238.74891201903603
-274.7476590294371,-260.73151596399174
-297.22780671678646,-221.03786059778594
-256.4734766437108,-247.60735255074766
-312.4448416205621,-312.8251866017458
-246.33097020590475,-270.27303790355006
-279.94053031307203,-309.35049361629285
-258.0680371137977,-293.4670589299153
-260.06270073449394,-308.376493071995
-306.81717892241454,-261.71138107604315
-258.32071720610554,-251.97852744914502
-254.5434810842154,-278.9182488703011
-255.9915623415259,-296.3922120679117
-285.7607660416345,-272.87757363731305
-265.2822278613119,-262.6041661818519
-245.63213326167653,-272.90428123292446
-272.167129991697,-292.51978559149694
-272.86214994300434,-228.81819399052958
-247.08525272022953,-286.4778892592163
-288.6623872840307,-291.5822218884448
-257.403314996999,-216.78409922959622
-265.22883771496646,-255.91275076860697
-251.87491454501705,-265.2226786670283
-310.2617423991273,-292.3519552210612
-274.349210509936,-261.6587387811641
-287.75882116073296,-270.33715382638167
-318.53076108892503,-259.9792575763671
-251.24872236437284,-257.4398340127361
-291.977022028799,-277.01050293994314
-263.90572317646536,-250.25328489682482
-286.72866795720427,-292.7541961006465
-270.7513654444624,-272.9799997827758
-245.09031824487926,-289.7288799520074
-241.6732996760888,-243.07984079278427
-280.87061731799724,-268.4076091782005
-253.305700454299,-306.2532261329317
-281.18198281381547,-259.2808735078169
-275.8358725749128,-259.1256865550391
-280.760754826469,-232.81153475554598
-258.69050394651754,-245.6336502410032
-254.20027333042162,-244.32102430096606
-262.7828099966475,-312.50526072835925
-230.9784983960528,-270.92144794066473
-218.7127848718287,-321.24702325932606
-272.0265008892106,-249.7728389647488
-256.4422613031735,-282.22779618803196
-262.68236026816345,-249.90873818921264
-253.07038811404425,-259.4099660187293
-227.26535804795773,-267.4354444727332
-244.6775474628194,-270.47262621034827
-248.12855383421012,-246.0261727655231
-230.21836047731006,-296.1199439046803
-246.33136117393343,-284.24096011672077
-265.6930512684057,-247.98277012474006
-252.02053107935197,-249.47802761873888
-271.44113567121104,-246.50624282491177
-224.59906169369248,-230.4721272346495
-267.53480911824226,-303.94755218628774
-265.7603577990969,-296.8606700507228
-250.17255785986214,-268.71148256114174
-244.47574038492294,-257.5054357348541
-308.14303718216155,-238.53284937376824
-256.10813682423765,-266.8694340296054
-259.70050402274364,-247.09461542287852
-236.82119971279943,-313.434015920144
-257.6679412700459,-290.7548564376622
-226.34944966029906,-252.8590737517573
-242.0733692650151,-290.33742547709267
-236.82014256566038,-248.00142051477937
-262.09927520708743,-210.61788058616352
-241.23595797389106,-245.2240872337238
-258.3643766110441,-223.73880901442863
-298.30036828071565,-265.53743260985004
-257.91189032057,-239.19142945599182
-289.3646724045488,-242.54453789285245
-263.5840669496061,-213.36147263170787
-242.70834917958734,-247.90844895866178
-251.04583901587785,-219.55407565240688
-268.4750533423125,-278.9135071550204
-259.6769526630177,-241.1189530921981
-233.30669150598058,-244.51218096040026
-255.398628830302,-264.39849241059693
-252.4869573053161,-281.48128963899455
-227.97633886255943,-289.4122306154329
-228.77850646406884,-246.47283750581767
-238.7782984053323,-240.64571194570829
-237.74467205558224,-243.3421410936776
-249.90124885327089,-236.33505504620865
-271.86730497228376,-258.38673925673874
-278.5216699679652,-280.6457321804411
-251.77062854235285,-251.47167595127323
-212.6061560196137,-281.7381178797642
-248.9622876885815,-249.32960417398544
-236.18842050231586,-238.01300582405614
-257.8718314466186,-241.69511573664334
-240.28934905397963,-263.20955752248994
-253.71352808891757,-233.70501070737456
-214.2662240946945,-233.6616945928698
-260.17838596352607,-234.77338903348218
-238.57138887464333,-237.94096316556877
-212.48367918078887,-223.8553660986913
-281.13867698006567,-229.3385017117024
-243.57176293256035,-218.23078739950412
-253.74841884478994,-278.02934932730614
-212.12093888835793,-262.57992752774175
-232.48622687877767,-194.48171133554507
-206.87816828043384,-277.61113290678486
-269.1245294669812,-249.68712399408935
-224.26731850522853,-238.745107865003
-210.11018610562496,-222.7773061778609
-228.04670313536997,-225.15106307430506
-260.7540138022112,-226.2636645211809
-241.3892930768755,-269.9311211620128
-224.09486015803418,-239.79577866776566
-219.4790259870924,-276.05818879903666
-273.202233200027,-242.41513997820613
-254.54926092266416,-251.85598997577017
-229.41019941768033,-263.51807849349285
-248.17712837679068,-246.47256774133277
-247.07098108086382,-207.72185539865978
-224.305747912001,-236.30701302891828
-206.3492286080417,-248.98291198575023
-228.79012311653372,-232.16455635290833
-209.95392149749412,-242.1167191334004
-219.46654536794765,-264.4655326288441
-216.28682125693905,-252.3804431237411
-275.739392043512,-228.06119885258488
-259.0566158820548,-253.56540051717667
-206.63995092720995,-216.15408551296605
-216.36335933950414,-203.65085062620452
-261.51109503820726,-225.68699612415716
-196.17382964302428,-207.4503865057311
-244.4427724131721,-261.25917282577876
-209.2531947727871,-247.6014364462073
-257.05716472887315,-225.43869024600372
-259.0927657430198,-236.03494739647724
-192.79979801976293,-215.5516433167019
-268.3245052521155,-220.88791996558885
