train,test
-184.95288465795716,-192.76457067529873
-174.2009113559585,-186.6292485501763
-167.03206423833018,-191.1973493370762
-206.3573802021198,-154.2572534926636
-204.1594449412112,-180.19228990161702
-176.93840869173286,-226.14327577576435
-187.29712629347605,-173.40005452635666
-204.09630111335733,-155.10337325989227
-201.74899942854273,-191.65855680805143
-205.0780167244748,-165.40597293543186
-188.09617260406444,-189.4497587878975
-143.43772355403885,-197.0746674936499
-138.88329856126612,-175.18732218807529
-190.6594502921877,-191.00252355087653
-218.60643897812562,-173.1609861476497
-156.95690373805493,-167.86254633034716
-183.98744708197896,-187.30602455418267
-180.68827580444358,-203.50515591096087
-195.90319957620048,-178.38623161989045
-208.47326270301605,-198.81108961530805
-169.08238074303839,-185.4428994196489
-199.52238022068747,-187.34197609710685
-161.1159984073137,-172.2700576969433
-208.59661043604365,-197.76341629462033
-179.2585424912346,-186.91133955008348
-222.95040811317682,-161.95867930320372
-165.45387794973496,-169.77654976448179
-185.16763115412684,-216.43443885308594
-190.2465279335353,-169.39612674847933
-157.96116112646712,-214.15740518856853
-202.90372871594764,-204.7845355801088
-148.82996861941282,-207.23263187138366
-187.49381744662793,-167.6108017998733
-173.46399796621446,-149.8130252038276
-182.91819247483045,-190.67388107731978
-155.30769107945264,-196.200455547313
-157.31600005941536,-202.07626493397493
-169.32804296869205,-154.71796433261332
-149.57137551725253,-169.29398076304534
-216.0342009988062,-197.5404094355984
-174.20366705881216,-196.17077885661783
-197.1749845144838,-166.29396785338912
-184.5302181756206,-153.09357946744987
-148.72138510279,-213.54708876142203
-179.4460403434319,-206.47992700837
-169.40710725625354,-162.72986682386374
-170.31714163579096,-188.92338379035016
-204.86102212339003,-210.8857127185129
-185.95997306815156,-195.0347350454409
-205.51418850715606,-170.7323237427871
-207.5606181366075,-194.17807569807874
-172.530512334251,-150.5898758182879
-157.86071785586213,-178.78375732658435
-162.50272906666308,-160.95378385723973
-180.35948685830718,-173.42234529369878
-174.5886647918923,-187.74600782891417
-210.7834674913496,-196.28959187629945
-153.0517267420928,-183.16296605132098
-183.2805175945657,-188.54269156222276
-190.1363413730963,-174.47228225481604
-168.83407939072185,-153.7381414886528
-224.9186283845044,-198.84113051494782
-144.74093499142944,-160.70751085270172
-178.7912685786143,-191.1887707486014
-154.79391786884966,-159.91779858764275
-192.4764699087803,-209.55105749514405
-172.8538376979006,-198.519603068843
-157.74733714603414,-184.45197840903418
-159.10648939475354,-210.0414140068934
-177.5552688243918,-173.17345040797863
-168.03163939477156,-165.306980693388
-199.53977193414818,-166.40576234405495
-161.30113795477791,-172.74335172349237
-161.3326164663646,-133.8906007941177
-162.81838656150475,-206.7739098223555
-171.61861666830308,-175.47323397721314
-178.15278273899577,-157.28361592020693
-183.95900509442305,-176.20030471042986
-167.60826487059654,-187.4583635980623
-210.97728230723953,-180.6831457831483
-204.11621303754507,-174.54263140000046
-181.69398607258168,-202.82161348311922
-149.08174869483355,-164.40482836672822
-168.7442002473053,-174.76419210474762
-154.3205924360643,-202.58614821589157
-195.00617454060784,-202.04418420875876
-182.41723002906792,-160.51541970566942
-164.7756831236271,-146.12443698168366
-128.0321416573195,-147.8810416424066
-179.7416171689734,-199.02911352857942
-159.03760817409236,-163.82591934811538
-144.6539613379044,-152.64353423547882
-134.3278559809925,-187.15968933033912
-194.34782168665768,-167.187733706037
-197.7177075381883,-160.11301821886454
-146.87792729732553,-203.9572124932677
-201.01290940340485,-162.1091949177965
-164.47988556275678,-180.0810764409315
-230.5094296790304,-184.17162451584045
-157.32450192132632,-177.79099653917493
-168.93771283221898,-175.09807067499236
-136.89621403369458,-180.4728740058322
-191.68713491794136,-145.96868264163854
-190.4364306427743,-179.41436408051788
-123.96767997674097,-182.97075738482778
-167.47708173816903,-182.47890963821658
-146.17042089282526,-188.77440758149885
-142.35864407692694,-187.62414277475045
-157.39755136909667,-173.21271889697036
-163.66764104773773,-188.64047951794558
-163.3230091425952,-170.40152748770163
-163.05529769376972,-156.03605356387405
-142.59136832826863,-185.03228709842392
-149.58131814427415,-150.11790284248667
-164.5878472346647,-161.62991387654216
-179.43941202431316,-139.676263480567
-183.39410903273594,-170.03032680368875
-170.97348514779853,-180.38804932755482
-158.06943574949983,-156.85721853557186
-158.27181774085494,-166.37650242433025
-162.99469518287853,-194.03612267337192
-180.49290037821444,-162.7097212976913
-172.1491490262282,-171.02743811487758
-168.2545795937417,-141.56278134978578
-146.47548583961594,-189.56316018648113
-177.43522074259863,-159.5344491282278
-185.1876894862017,-185.87861835372672
-167.94636273301353,-175.75984122648694
-171.13087050787072,-127.49574257244326
-168.65585330785092,-172.3431847261069
-173.86407363463755,-187.51480833040503
-154.2135667157893,-187.14481793202256
-176.1753530532835,-149.92375319768584
-165.12557301358805,-186.15447815522046
-153.1141705637932,-170.3736816957239
-139.9004399098341,-155.56149543866587
-155.46094668759687,-144.57782788840353
-148.8437709767517,-178.37526030939873
-180.20957181373416,-210.00699790251966
-142.59231144262966,-164.75690001899218
-161.9738447752859,-174.07716730835867
-165.97212643588213,-169.52281514231404
-160.59757441454434,-156.4515308868622
-165.63624293319455,-169.01733374450865
-161.74097687186674,-149.94595689512272
-143.1770482280402,-141.91459779489753
-127.72175645095382,-165.24684337935648
-159.85022882153868,-140.27417929154316
-167.2107378023107,-152.24395593636277
-166.77040553220363,-187.89064791885434
-197.13994846471965,-172.9790957543154
-143.16455219896463,-141.96060155696566
-174.18541616049515,-176.88172589277823
-163.49068532530325,-161.6388793704847
-168.68734278228243,-158.49534159711888
-136.62966277990245,-166.66191652355758
-189.61167111296058,-173.11070526882523
-139.15991839406024,-193.9896995209741
-149.72276305977462,-203.64969726412528
-175.544847526889,-174.67691117258175
-151.67900111709096,-157.1556580368808
-134.80120348191866,-165.52789555849554
-146.7640616172338,-175.27158574562816
-165.26753909206082,-195.1961123477053
-173.68973408241132,-189.36157051765716
-148.38062321822682,-142.9847278104147
-168.95872529139933,-150.80309875775407
-159.3401293856522,-162.44107854292673
-148.96363803888948,-204.6096806527756
-180.70495676891807,-166.373002787636
-144.82111995408263,-136.27367156388647
-166.96307640213345,-185.27745610156603
-158.86170185209653,-182.6782569526344
-154.40987230478655,-154.6259853971829
-167.54858849091113,-150.87998444984203
-180.35450544375826,-153.81294269301821
-159.58631888975702,-170.63686455839792
-155.8981428700272,-157.69985032638004
-127.0471611338448,-171.88066090037722
-163.65148674058923,-169.3394484006514
-165.4890094282403,-158.3342768438546
-131.0867581109186,-174.53225028412203
-168.39856990310912,-179.4565649710778
-156.16818216894447,-141.51915249560494
-135.75220382965765,-156.43313681062844
-130.0973395724369,-173.3033045142578
-163.66502555491252,-162.55177260003174
-131.21059992888385,-153.2945856628763
-171.5251169265614,-174.21740658597366
-160.07291144710038,-172.94609193318774
-130.4037249364974,-182.5411157952463
-166.74776452262108,-151.15147458180172
-143.38345097241017,-140.18374987388614
-160.31307271289324,-173.5791991707127
-166.73441991458827,-150.2528757721803
-124.22124760924031,-169.11922037129725
-162.44119972279714,-161.86620527994475
-156.89233964240262,-152.06205027817737
-131.44494794241135,-153.06090651405717
-129.96284466538805,-136.10100025036482
-123.32547059073136,-156.63875333361818
-158.4790584184873,-140.8113877017917
-161.67051525067228,-159.5859793838598
-118.37512033966009,-142.89701017310315
-177.8930120936858,-166.4203625973811
-170.0430948205347,-153.47150350743325
-171.16257469767146,-141.2445030396944
-177.47029184790904,-155.57063031660732
-146.54912432705174,-142.35480058268325
-136.68558591503927,-187.1014758635207
-169.21906782877485,-164.31470497889163
-176.1869649698878,-157.32426724618603
-176.72865459476603,-168.3798634460092
-164.85134617055,-165.72489205811976
-159.0722264380827,-151.81650235640944
-141.1608905603415,-153.97625358648833
-134.6743927185396,-144.05245160621558
-179.86279493571985,-155.77801362791038
-168.9010095285361,-164.2936266114798
-152.85716733698695,-154.60532314258168
-140.71604351074254,-186.86938393627156
-153.74565292122284,-134.72801468415645
-135.48730760516727,-137.361193731881
-148.92050445362807,-138.78700499376083
-154.0718106082833,-127.2146501243501
-161.5039909890715,-138.49392262269797
-165.247568283778,-151.2729145210497
-171.15139405119584,-167.28789243715067
-124.23977627201248,-158.5294686262032
-147.09010985413747,-201.5217267731817
-129.453234574704,-158.625611777968
-168.97426714591575,-154.9883386629576
-155.29049247521934,-156.54402966624244
-151.00615412263966,-152.30912115092008
-129.54317020839923,-159.89258158224527
-171.386192056873,-154.47354752759918
-163.81051281985367,-154.07025983233058
-166.71069330590765,-160.1739678792568
-160.2495052181919,-152.8437736037694
-135.1711259881705,-146.45654377543846
-178.5607780920545,-126.27844683402647
-191.42184938968086,-159.98571989048244
-167.6711091109133,-148.38722592059358
-151.79858939968136,-149.42170648822233
-114.58562909500945,-176.45891590813747
-164.7164110837761,-188.2608163071248
-128.170205728973,-153.14854235727742
-157.94459571615667,-164.23461913420041
-154.99960300431636,-141.24475113974694
-167.6070520337868,-149.75899844176067
-153.00865289439085,-141.8025614912736
-140.4113983513574,-129.68192731482526
-136.14679068314203,-139.6811874886474
-127.64936514349695,-148.53310605331964
-149.61255408601713,-157.3918024437815
-178.0078752581616,-152.82770573788608
-124.19010893482714,-157.33754626104076
-151.0114764759462,-127.06038224162633
-131.5036853759891,-186.2502304773803
-159.06238868340026,-161.30667999516757
-153.07075258181857,-141.88203431459155
-162.08130947291193,-125.06575298423283
-151.9239871800582,-166.08819137439778
-151.4663525740552,-159.26360552277765
-171.29267070188087,-163.48556110734359
-131.13507391280322,-120.7526461461653
-148.5014068891988,-117.77744090621363
-160.83450998569361,-127.19346603174209
-159.4407354171454,-152.7083949593288
-99.36207065202635,-118.7090720508466
-155.13586793473743,-192.19255352150444
-163.96451340138594,-125.09492756722885
-169.3373066636252,-134.9683584421415
-141.14615342016995,-173.27017040701878
-139.38465200109553,-178.8186926200488
-158.72421962040917,-128.89989952597628
-125.41828202067708,-148.7164239546482
-166.79887268420848,-152.4135289987546
-150.41790095333369,-149.92903228189556
-180.8879525268276,-150.38835748410312
-135.92048280692066,-144.3810726944789
-139.00763202212687,-132.09354099049148
-133.62660086591094,-153.63599803657567
-146.10766575742065,-147.0555293671787
-162.42322272333186,-138.68918869494783
-166.84225104304815,-137.70810206959592
-171.50775335323678,-156.52820337432053
-155.46777646303977,-148.81216768627917
-172.28566285753163,-127.29597000328833
-158.0830820570902,-165.00483207131452
-151.33300747758747,-141.31538594048507
-129.6878049770942,-122.21911328502807
-172.69962387833513,-159.0050329828237
-142.16164648765934,-127.65231918817824
-129.20166083569958,-131.09532813647297
-145.10768737819484,-160.38210030653397
-134.29135862833942,-153.3316297499711
-140.36285713363222,-134.77835688362507
-146.04019080574412,-130.14165349362838
-147.24982960221618,-169.60113847506082
-156.92727084040587,-127.53223211579578
-164.38842443444892,-148.4549369787381
-163.39417870912317,-168.4583494806818
-148.26406194445917,-156.34990433006166
-153.6997800193194,-150.93343537404726
-117.04228378575492,-148.47414819812002
-166.1923545753951,-148.42938004496492
-144.28758686661507,-128.6977322376019
-144.61244726324603,-179.93485613398326
-137.36813828234773,-132.88371530855346
-149.52734620597644,-148.04001459755847
-175.83629016114213,-131.83745178260278
-150.61455126794985,-128.7105790407968
-137.06731057022412,-161.0052072753696
-115.8940118387383,-144.95658902950035
-135.05117103753,-128.4549459889321
-154.55320115366362,-131.78832172380362
-158.97837029512468,-139.75564711713398
-117.96075441130608,-132.29733650145357
-119.57396291151011,-149.08057579507923
-123.72121842115735,-136.63128466588634
-133.6511112554997,-140.93522380786428
-144.92822777364682,-138.63562275630164
-149.90598602963163,-120.2079350299421
-144.04644164508753,-149.34966706827728
-159.36165081836847,-138.74904749907225
-144.90836444679113,-143.6541502194095
-93.76489431244094,-159.46108335027108
-137.91666668601914,-121.81497619351713
-118.81333709758897,-145.11359808964912
-145.96440529625863,-109.98727585304205
-135.47242334214678,-135.65148129981583
-145.96724374178197,-147.54872916937327
-155.19277657781507,-186.6016317435427
-116.97919551704058,-126.17508579373226
-132.37783582691748,-130.21068341749995
-133.0707396459545,-162.7648815043315
-120.77399152929023,-114.2744221414744
-132.9953647020039,-148.7886211841109
-145.50196868314038,-126.64854760590939
-143.1732842389611,-152.67050492688497
-139.02062065804708,-147.08322187112142
-140.53682656987587,-122.49994238926153
-127.91210340230704,-148.6347634123494
-143.72988935082975,-125.20816946623304
-120.64376332673177,-135.95445206132274
-109.4868860183856,-161.88626377751896
-156.77538394128126,-136.09668286694546
-112.67911568412272,-151.84453380965536
-122.05445776120469,-135.62857950669283
-142.4675553353261,-125.19778021363108
-119.84596643268523,-148.65820453784605
-136.0373308720445,-141.84360557443944
-148.46890893893985,-152.539325715539
-150.64144614738893,-141.16974870832684
-130.2996561952728,-151.79171339754603
-122.7606297647363,-160.97493569445797
-134.01463302833372,-152.6098560960694
-131.39614403050354,-133.58265976670552
-154.02186742400326,-147.7055462720403
-126.45922531322634,-132.77466523475968
-137.53986458467367,-165.6785431836638
-133.65028113974049,-162.14994342812275
-132.35876502640522,-161.81157465323838
-131.74315445544582,-141.09822257312732
-115.97982920409636,-155.20367446083253
-119.46323918094807,-128.84002050040536
-105.80297756293045,-156.39617050215222
-180.08704358424052,-146.20418427817424
-132.27269794732695,-144.66956860012672
-143.789965489903,-140.32159856042355
-134.0005749739157,-144.75769085601027
-143.94444825070806,-144.23873991777046
-146.85325432346508,-122.8531714454502
-119.96009190537852,-143.01381395398585
-150.3662972104628,-139.70503104774895
-153.98884523886025,-131.7054296633577
-137.43180310661563,-141.09039469758363
-130.1121935849716,-107.69051961239403
-116.71378293209769,-134.11368224466307
-140.3628343161368,-143.3682184856378
-113.33448271465356,-129.48298733135965
-131.11056715842602,-153.68065507019725
-151.38224511544865,-101.1941832538132
-125.68623116961452,-131.6147910924754
-130.3682623922381,-152.50717998014343
-125.32581357528856,-138.8619981335238
-125.68787463063983,-138.00475312537708
-147.1432818130071,-159.44580987039478
-160.17252942929764,-139.1930107360989
-160.24976839131762,-116.47587841086423
-132.18959162548018,-157.70670053324858
-142.39089025082677,-139.64823065413927
-141.60375380391255,-161.58655472525427
-142.21027081924993,-134.73750658668578
-127.43500632154303,-139.3943854651225
-136.88371945764985,-133.67848589551073
-144.5114083661073,-141.1636414628331
-124.60523983324426,-152.3438055394365
-127.36921753965343,-140.6946841923174
-118.28326613625983,-176.0876319450771
-123.19553968503686,-123.59817540855406
-153.04801062998644,-138.69292709375253
-157.1058531066688,-133.59816479594775
-155.59547619231282,-124.88724965408326
-145.92321967079616,-145.5273662973685
-140.97077009349604,-103.62312923478622
-137.18140642417038,-112.58499468443704
-116.36501901080491,-111.93058845035105
-127.15428720873878,-133.05980859742283
-163.17032694200066,-126.72333040436271
-147.99030611994309,-123.65646445999246
-123.52067573066319,-128.23148784245015
-132.81411961905135,-139.76455244986616
-145.05128111763776,-121.36289274726812
-123.35226631280474,-104.52826253922329
-130.92958016128927,-129.4206899605632
-138.69592071575104,-156.10395218412293
-149.07701502974993,-116.47750620979467
-118.36956824405952,-133.30497041873753
-100.71870161877202,-113.61935081134304
-120.7468302531932,-121.3767133966032
-174.15394491838063,-156.6190174324411
-169.3757595076509,-142.5615174225398
-148.40186445480197,-117.55411547794968
-143.23205445987728,-177.65207976095041
-113.34834889636954,-144.66002658697872
-150.6047788773675,-117.40990574963293
-140.35609733573702,-155.69071239705247
-139.36891807355295,-125.65876022077734
-110.24257513085423,-152.24298677626368
-116.71836568876377,-124.03441964134477
-123.60661509001582,-132.3405145121825
-155.71161083332782,-162.81982619110323
-153.50314078292433,-121.71707535234653
-150.97242991901902,-168.27264152430766
-130.0894456131156,-163.08125526165247
-122.80351051282426,-159.96237794891942
-180.5274495175215,-164.13347141243392
-157.08374748395934,-138.57403978787596
-108.634944287278,-109.53334400920005
-134.3296038826082,-136.16765238976592
-126.97359979833068,-124.96481053149023
-139.39147521991575,-138.93855769524052
-128.96476952343372,-138.97996290414974
-107.19122742135792,-127.63756637004123
-144.51166367527057,-134.4581791851537
-154.9378550845518,-148.6973694170116
-119.81192652616642,-130.13073660120125
-145.94148874709037,-109.11031867664921
-105.91695390995145,-115.18580865224956
-119.57368310457986,-119.0702313403005
-98.0770716162796,-128.8394837624666
-156.3832280283704,-150.05817309365935
-133.01244932828575,-130.6561215061538
-157.28704379184717,-124.27660268931403
-127.52683562569861,-124.42606533501787
-139.6300950805206,-136.01789056909954
-154.2520817799072,-158.69546698548982
-157.28140697699985,-113.68688297968691
-122.73808865011284,-124.77465143607975
-133.97119721314672,-115.53871738606004
-115.60763992121882,-94.5023711924539
-148.70409350925547,-145.4952127520645
-106.78581633952032,-137.09338120749743
-141.67690686635206,-118.17783588876486
-127.80204486029646,-140.58037856065178
-145.19202483826118,-137.20032230010682
-136.06456590602025,-139.0415432560311
-114.79205807050397,-138.2532322023606
-127.38439724241383,-143.2616027596032
-108.95682436785131,-114.65165336746847
-147.11115725757892,-119.71007747141444
-118.13521974842647,-113.9713458726597
-120.90492620742299,-121.26466230417176
-121.35427714200823,-131.0243238477408
-138.78287724211305,-121.82313696297064
-117.84069493432204,-123.53292999210802
-121.71464286476805,-133.89656794991595
-140.49438912376564,-129.99995003092064
-129.684550764573,-120.0809491227388
-106.73527210553515,-125.1175761954893
-136.2084687440896,-110.26044142754887
-109.56483883978606,-128.8773393480353
-125.74051252389766,-132.66323703835724
-133.2147544866235,-141.25315227343592
-121.52339635824227,-110.79069921431453
-108.65734651904069,-112.17015425760445
-119.12540339269806,-132.24478597813265
-119.76098206278654,-146.85078206880533
-124.741110797992,-130.10040815435465
-124.07647723691568,-110.39258689052146
-131.0146932253323,-117.91506382570559
-128.3081521616368,-133.3060550201607
-165.91898186921762,-129.58016975592548
-131.46748270776453,-119.20660821325049
-128.32376308950538,-126.1145199693884
-140.76258299679907,-129.9473659019465
-141.69568518881348,-122.10816473143849
-153.0147181996143,-121.30080670356098
-120.42523328432969,-121.34272148504199
-142.41681212570654,-162.56363126213634
-133.08602388511028,-137.59437546842682
-111.88157988711576,-106.1685092907107
-136.1958188713983,-125.0674296598733
-128.59343181804795,-136.26726312675225
-117.84562690596874,-149.22025184936845
-122.93588964229863,-141.71592238920258
-146.60387448438655,-99.46850612014558
-120.31425606175114,-107.51636057288826
-148.68365333851088,-96.86759728919876
-126.88307717345954,-130.665783171281
-138.47901105206677,-130.55378477980912
-109.10530890834818,-96.22043702989112
-126.2103438226777,-132.67823050482
-133.8895110930275,-134.70282614152978
-126.83312549574121,-127.64152348824612
-154.31100256580328,-129.07411369846886
-135.41418516358465,-131.16442161821314
-118.68236072650657,-126.05327475342942
-149.3662863696225,-120.74145261815654
-116.93292965828184,-156.48331155177615
-118.6137294505532,-133.26692842760076
-139.1259381057848,-120.88098361710603
-118.21523112160341,-122.54082446533428
-125.13563676672086,-133.70672539753235
-105.99530820158401,-120.57908793185943
-92.69340978276549,-131.455095871913
-127.4085838455137,-132.92832343301797
-111.48918437995366,-137.95743217506782
-156.83865408332056,-107.43738067735104
-144.47494398412294,-126.99680499278617
-141.06601353177845,-108.82768671112765
-122.01194711933252,-109.61869344193649
-127.88522214399994,-124.78392714936629
-96.10877455606922,-125.40286727596941
-123.66651322252206,-134.86807786031326
-116.06556588482377,-111.26178770618185
-157.92770108868038,-132.69372633508436
-138.40143128422613,-116.28716979947464
-122.0143478964094,-141.7540734780109
-128.1646590755272,-127.91158602199019
-113.44662794567354,-172.78012533568375
-106.79364733676377,-134.64448375530048
-114.89979703118495,-140.99820596895267
-127.8662169957733,-113.22087722058583
-133.5867689416515,-128.89334031777483
-111.06795119053525,-133.70463505478318
-132.57490794647623,-149.5547924608441
-130.6363228850416,-152.52514187032452
-130.40315378833196,-166.44082139815947
-110.31134645219909,-155.83048588402178
-152.28991469308997,-110.75082122526635
-146.03254449389223,-125.17439333357011
-133.90108409640382,-104.64226824624072
-112.2682967046171,-139.03536505629387
-123.51568715185964,-130.82451719773735
-121.94449075024566,-119.18152160209357
-112.4190073379465,-135.54849851569833
-144.5555288223153,-132.23092223342104
-116.93128735901317,-128.32707865816639
-118.45806366236627,-127.33005480943612
-152.25555841429312,-137.83909432404732
-116.66376329958572,-122.16991991764876
-125.92619069146659,-129.9409046729748
-114.51410674447824,-154.8928580667802
-101.20093986146802,-105.33438701336688
-123.8054038141507,-122.1727139596358
-123.71187983685017,-143.8265452283634
-98.34325810402886,-105.59646789699083
-151.85973619404965,-124.75436156928271
-106.50545191474242,-121.2970785569888
-145.52367301535813,-105.41064213504875
-106.23863035220533,-108.55750920049537
-107.95864406746999,-146.17299151781882
-135.1329897242766,-128.74396213755338
-118.3257351152135,-105.72479960611693
-143.6582593059361,-130.00384021321716
-113.69661214666766,-116.06633607780795
-156.576426988774,-132.3706019706429
-114.33176240569335,-99.8070760404847
-145.20950311535663,-161.4329093218541
-153.73253101321785,-129.39951186325032
-120.51468926367839,-149.3585190417612
-121.04825450499673,-138.86210470258774
-133.61371675603422,-113.86439751596814
-121.82342083509913,-113.34374770339393
-147.76099197110514,-119.58346587184131
-104.0830903446863,-114.86762913661524
-127.25968277743783,-105.99809577660909
-128.7226080129878,-129.00350441387198
-106.21490373115014,-131.55619162810484
-110.55555789979107,-120.86179272867996
-129.16608486480806,-130.63153760855226
-100.26588696977515,-106.71666029199561
-92.06030367570496,-113.07861325133067
-130.65198433554667,-129.47268757255839
-134.78397487365754,-117.26937233916735
-121.20429776968695,-125.71363264744726
-119.72286435361069,-135.92043777570052
-113.10266696937381,-107.92575100549013
-124.54106494863738,-131.5420929935518
-122.87137239121054,-99.0818660842489
-111.2069326517278,-115.50253851777941
-95.10158271286389,-108.42745279069523
-118.28489558207536,-109.59846128703272
-139.90524761903683,-138.01514340473926
-138.12296412973706,-143.594865703394
-127.15445190263328,-102.52684197297762
-117.68097656828725,-115.50478848581136
-89.93177144449008,-114.23601167034386
-134.75128737782788,-99.22494583094392
-143.8922739158354,-113.01308694722107
-113.5402574032733,-94.22045440272827
-110.67582872200317,-122.83613287929488
-132.50324424097826,-108.9275135503716
-143.13500936271134,-113.6517235470364
-114.25882228445809,-138.0076422215502
-123.98333431411527,-108.97106546164297
-106.45549298471144,-136.60871980073162
-120.25354523351585,-133.01157179147827
-128.39758781826347,-108.73593713118471
-119.58724995235156,-137.3983700194864
-99.75152307764476,-145.99676340624825
-105.71653537597585,-141.76277883056062
-97.51646717061026,-119.34147417520727
-131.59307611769685,-138.89270063119832
-97.94107985929708,-121.15333212534323
-134.87502206505152,-114.0698190119768
-97.68547774872005,-142.81021500141088
-132.863905845594,-129.64650000002106
-114.29156647308281,-102.7349060088559
-125.01732035170103,-109.68310118512528
-122.71798021201606,-127.22880810535418
-130.75999724831135,-129.47800354516377
-111.8961148118056,-117.9555673562747
-115.900967732205,-127.37251181653502
-111.07609668269768,-117.2705273915545
-156.61917457461126,-115.54502962872006
-119.32973933848352,-93.70706436954227
-129.89966063844054,-114.89531843917108
-107.44140559091836,-89.69511587372573
-96.34959902037222,-115.5169629953806
-134.25941940346894,-117.96402655526518
-129.75829693382445,-136.9067498407479
-103.791084297419,-133.6312791962015
-117.51432932788867,-135.7604006820554
-138.63791953900073,-125.20821777673991
-129.64356715004394,-131.54658559534957
-98.05694423158472,-102.33100692471186
-106.8558145888416,-126.63104943206949
-85.95382320586432,-131.75924598400454
-109.47836957201184,-119.75975011104737
-155.64785908427586,-126.73217065842294
-110.09164232474237,-117.47548062149278
-134.61022427598974,-117.24010752608419
-131.0154279996141,-114.97790350279574
-132.06041879623362,-132.1572699630075
-129.5150513780155,-132.24087789926605
-114.73037969848842,-107.10140745393728
-125.02675613061776,-122.44994772039732
-113.60020002881397,-102.81214539956451
-104.55912965551884,-131.2451262517532
-143.04834640935107,-114.67844655406863
-147.14785903717322,-118.27893420087716
-127.78918733633003,-94.29800195319166
-153.21435246598844,-106.0119898071198
-113.77999611518665,-154.76787445873487
-125.4166171939805,-123.15861017847895
-126.57083233637407,-121.83933141757424
-112.03955711325823,-113.60555370511561
-135.23667737561792,-96.68294989607983
-96.85327998900239,-130.63458509138806
-97.45540189407862,-100.47971352765742
-141.9676504135313,-115.92547889189677
-109.06496350223998,-108.09086144653348
-110.14634845247383,-131.38819060590282
-133.62700082285846,-124.82731151789964
-135.70689769854812,-117.85756952664521
-100.53877155436572,-107.643222953491
-112.45173373674494,-119.74272509472141
-120.58426701484488,-124.35094340031425
-128.4954099837104,-128.20042894939013
-124.44143303439519,-146.48543563175429
-119.5070270158214,-82.1757356389293
-119.61156738241851,-126.10697503662777
-115.34466322819087,-100.77796879891832
-108.38568948355515,-123.90013979833198
-130.5018768384647,-119.57811743751166
-125.91203032361214,-94.10399208468867
-108.97062452153412,-149.15396731221193
-124.52791393627393,-112.9631841477566
-142.13964586147398,-114.95891976095675
-111.77006550891302,-110.9888884727378
-108.03049217955096,-134.34129185922697
-124.2871910518435,-99.36978544780682
-100.65473452702102,-106.22034148276568
-105.79032431658177,-97.76195999772432
-102.84470126370066,-128.31967072284152
-120.04918085576999,-127.31400126787808
-123.30729415840223,-127.88149096706466
-113.1525147172755,-117.84894036133667
-118.05432938491732,-136.4563278403836
-111.68278670251101,-109.47932392403513
-115.27399243000457,-118.00642497883742
-103.35706673619316,-124.73769698608895
-95.33754615580891,-114.79074587489934
-141.16809835241312,-120.43641413831011
-102.60819523848421,-134.14161978695614
-109.1582794617477,-135.1951201651792
-105.05457801105845,-92.84876517988293
-120.19991965124284,-121.55388427519905
-102.68066418832562,-104.218005855809
-112.74623644181537,-99.69680967820406
-119.00618997843682,-104.27927216431739
-95.95864465812629,-127.59579722015063
-118.81747701122062,-126.87451965003416
-99.71945494398116,-120.41358258208352
-107.94140810447846,-113.31053258945809
-106.94482934705711,-98.47688324231123
-116.16972145344373,-103.50124831911417
-130.30239929417812,-92.84408754436508
-130.25801093402654,-104.83485285917845
-119.88537140481776,-126.06473750215969
-114.557031277425,-93.4456158317459
-129.50545771284064,-94.54106879613698
-107.48830522070641,-113.70699454971519
-126.70016761022212,-97.07330157707868
-94.47906014782663,-103.36425593902493
-135.06653913642293,-94.19426564580453
-101.83375198093134,-121.77796943059539
-111.26158524897002,-120.82812201205884
-110.60024975421848,-119.58679780387111
-123.10291438426736,-102.87311481887679
-82.90633410858105,-107.29034761678417
-134.27719835322208,-101.10743391488488
-139.564095253087,-98.13340869881674
-151.2837829200097,-108.43543069424449
-103.59805668621298,-87.67971622094245
-135.41110382776748,-131.3741649611749
-109.9210412929621,-133.09187072116185
-115.03879869012266,-131.54386828889545
-129.36111183583807,-93.19200390311227
-110.28252217476893,-123.42318975403352
-105.197391485002,-128.76220527207673
-114.5094483949191,-93.64041389652506
-128.47338850278055,-98.280274239063
-122.29473693155742,-101.80583135509697
-103.36470339299703,-116.24547209934931
-119.49807087904364,-126.83791785203942
-136.18059064562647,-110.06654194061203
-96.02714048694762,-110.49355900648898
-129.83378322564326,-114.00444619010334
-86.563637821748,-128.72434168480675
-105.11401772832441,-130.924721960261
-106.86901636131236,-118.63316425083976
-121.42976353450285,-118.81362818067024
-139.99503682245853,-114.54189625463825
-117.08291544361562,-130.1435195015336
-94.90692900158355,-109.29087316552592
-102.24257786338548,-115.52360167960003
-110.71568056606581,-133.78421600918793
-104.11835267110675,-133.57371244626555
-116.1550680775152,-107.1035415550587
-94.65302700710072,-118.50264727950717
-88.92353101435792,-99.04903291894931
-126.82100023776668,-122.39351315382973
-110.44181626733203,-107.71112389576818
-108.64447735180816,-88.0214570345928
-92.60513551426928,-108.65723391705811
-104.74097079036572,-113.36726408669719
-83.90281199382545,-109.21013210558394
-105.4229604356269,-123.56733824384159
-110.87434187725852,-142.76591698653303
-113.49923707768085,-142.71063629407274
-108.19925762483246,-138.6276402521515
-131.067959510943,-94.73500657670735
-120.76192066776656,-96.54079074441977
-122.03911281485972,-135.37541578505326
